"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"215012_at",-0.0321876496674083,8.50646879432624,-0.157949365324645,0.874725937955357,0.904817006772526,-7.39890195810389
"1569041_at",-0.0294365631929026,7.41590971631206,-0.157898613939694,0.874765854477602,0.904817006772526,-7.39891000028718
"236841_at",-0.0281704656319306,10.8611197163121,-0.157892672312672,0.874770527653644,0.904817006772526,-7.39891094164235
"225547_at",0.0413627272727233,12.9268461702128,0.157545429292271,0.875043647001123,0.905068169339539,-7.39896589520375
"219113_x_at",-0.0430256984478934,2.65767262411348,-0.157502226622383,0.875077628535701,0.905071979962158,-7.39897272385919
"228173_at",0.0287112195121964,9.5240585106383,0.15728599097315,0.875247714559039,0.905216555083166,-7.39900687413786
"241365_at",0.0440135033259423,3.66422390070922,0.157096705398412,0.875396607051156,0.905339201746207,-7.39903672967171
"1555910_at",-0.0318032815964511,5.72730283687943,-0.157000502529228,0.875472282170563,0.905386120794892,-7.39905188973204
"224893_at",-0.0257957427937932,10.1672497163121,-0.155549426909468,0.876613866777023,0.906507123868933,-7.39927943040505
"203698_s_at",0.0702571396895797,3.84100524822695,0.155540892731982,0.876620581522097,0.906507123868933,-7.3992807623874
"222266_at",0.0275442128603096,10.5128456028369,0.155506955616925,0.876647283548676,0.906507123868933,-7.39928605844189
"242414_at",-0.065969490022173,7.33205113475177,-0.155451395835863,0.876690998789167,0.906520948661432,-7.39929472632644
"231941_s_at",0.0915811308204009,4.16599319148936,0.155384778764161,0.876743414567327,0.906543768764312,-7.39930511517753
"227725_at",-0.0702587139689586,3.64481347517731,-0.155051139057831,0.877005937847352,0.906783828786998,-7.39935707890731
"241310_at",-0.0788662971175178,3.75460262411348,-0.154778438050597,0.877220521875918,0.906974306925528,-7.39939946862582
"243454_at",0.0347301108647455,6.71001560283688,0.154570159796743,0.877384418822128,0.907112367393695,-7.39943179397535
"236908_at",-0.0507036585365848,4.69734312056738,-0.154484374489677,0.877451925974057,0.907150766036442,-7.39944509543566
"231882_at",-0.0616785587583202,8.5726304964539,-0.15429542734472,0.877600617592465,0.907273091408489,-7.39947436664349
"222025_s_at",-0.075041529933479,3.99787425531915,-0.154055854192279,0.87778915553301,0.907436600451175,-7.39951142921408
"236975_at",-0.0304764301552112,4.24458744680851,-0.154004522090098,0.877829553495838,0.907446960051947,-7.39951936293036
"202985_s_at",0.0265191130820401,9.42990631205674,0.153937559902007,0.877882252697384,0.907465633150935,-7.39952970840709
"243012_at",-0.0375201773835911,6.85371567375886,-0.153904371638181,0.877908372043719,0.907465633150935,-7.39953483423698
"223293_at",0.0367313525498894,3.98744226950355,0.153804395894971,0.877987054315818,0.907515562561034,-7.39955026851984
"200851_s_at",-0.0213577383592014,10.6926426950355,-0.153694973527884,0.878073172606099,0.907570118033876,-7.39956714968344
"238103_at",-0.0633582926829264,1.94353723404255,-0.153660128871177,0.878100596576612,0.907570118033876,-7.39957252283053
"204942_s_at",-0.112553037694012,7.20312957446809,-0.153490865805079,0.878233814666693,0.907676402765643,-7.39959860635907
"228427_at",0.0430586917960083,3.89369730496454,0.153395997544139,0.878308482028293,0.907722168608587,-7.39961321304113
"214311_at",-0.0176384478935683,4.27450241134752,-0.152922955854109,0.878680812274821,0.908073009437804,-7.39968591161624
"1554609_at",0.0450131485587573,6.5111275177305,0.152885075222347,0.878710629224688,0.908073009437804,-7.39969172352726
"204624_at",0.092220465631929,3.43243106382979,0.152848844533353,0.878739147619189,0.908073009437804,-7.39969728094585
"220735_s_at",0.0212876940133033,2.87372382978723,0.152741379478414,0.878823737915558,0.908129009054324,-7.39971375724555
"233404_at",0.0262941241685146,2.69190553191489,0.152566442815271,0.878961440962735,0.908239886747831,-7.39974055336262
"235012_at",-0.0328778713968987,5.68183340425532,-0.152480398059187,0.8790291732636,0.908278457780897,-7.39975372210074
"205172_x_at",0.0308111751662956,7.03209276595745,0.152411250998526,0.879083604765714,0.908303283244542,-7.39976429934536
"1552256_a_at",0.0475157871396892,8.87476134751773,0.152248791967432,0.879211492287619,0.908389681514189,-7.39978913140621
"1553271_at",-0.0336855875831494,4.25040780141844,-0.152227770723228,0.879228040414463,0.908389681514189,-7.39979234259457
"225962_at",0.0275178492239458,3.94929326241135,0.152005443580732,0.879403061755422,0.908539085727813,-7.39982627797499
"1556499_s_at",0.0283053215077693,13.9626652482269,0.151911140626957,0.879477301136803,0.908584362182173,-7.39984065713301
"239387_at",0.0286326385809326,3.61171468085106,0.151870065423009,0.879509637656386,0.90858634732888,-7.39984691742305
"214577_at",-0.0436819512195123,4.19067624113475,-0.151251033398085,0.879996996170762,0.909057808105694,-7.39994105942363
"206469_x_at",-0.0543802660753858,7.14173673758865,-0.151213087452841,0.880026872179177,0.909057808105694,-7.39994681771573
"228676_at",0.0320861419068725,4.43389219858156,0.151120787285506,0.880099543657011,0.909101440790661,-7.39996081822428
"228495_at",-0.0287613303769394,6.29258836879433,-0.150962257883993,0.880224362344479,0.90919893421101,-7.39998484474044
"225417_at",0.021614944567629,8.87664546099291,0.150843233648372,0.880318078476548,0.909264295634116,-7.40000286733454
"227672_at",-0.0342614412416848,6.46129524822695,-0.150681640094942,0.880445315130981,0.90936427406935,-7.40002731301166
"221765_at",0.0525823281596454,7.02144439716312,0.1506318470323,0.88048452216743,0.909373327710816,-7.40003484036679
"204387_x_at",0.0187131263858067,9.85438773049645,0.150577638081576,0.880527206608978,0.909385972101297,-7.40004303245635
"1569283_at",0.022806075388027,2.83856758865248,0.150079269422769,0.880919641400162,0.909759816343325,-7.40011820811022
"1554245_x_at",0.043179090909093,5.83842624113475,0.149939332584771,0.88102983840767,0.909842166928902,-7.40013927186769
"209546_s_at",-0.0548685587583151,7.85377439716312,-0.149766485928064,0.881165954346512,0.90995127745414,-7.40016526220469
"207263_x_at",-0.0191331707317071,6.04903460992908,-0.1496549900752,0.881253758695416,0.910010492360889,-7.40018201153887
"204637_at",0.0682015964523284,2.23551319148936,0.149575385309041,0.881316449325985,0.910043770850852,-7.40019396244197
"241780_at",-0.0502918403547672,3.38445581560284,-0.149471284095259,0.881398432620941,0.910067505185874,-7.40020958135569
"240393_at",0.00759756097561048,4.12942326241135,0.149468832261249,0.881400363540244,0.910067505185874,-7.40020994908763
"229323_at",-0.0410912860310426,2.88001872340426,-0.149279474997725,0.881549492261756,0.910190024620172,-7.40023833112872
"239261_s_at",0.0311271175166303,2.94284092198582,0.148853416502216,0.881885051062917,0.910470208091779,-7.40030205990978
"214946_x_at",0.0261617073170726,9.65357312056738,0.148850073527485,0.881887684036421,0.910470208091779,-7.40030255922372
"227970_at",0.0425795121951236,7.17160971631206,0.148818828118086,0.88191229342027,0.910470208091779,-7.40030722556386
"207741_x_at",-0.0853916851441232,5.63231205673759,-0.148776921516051,0.88194529991076,0.910472818337565,-7.40031348256038
"203043_at",0.0274815077605304,9.18686475177305,0.148051539285144,0.882516658471618,0.910988909834736,-7.40042150887271
"219039_at",0.0368114190687345,7.04414893617021,0.148038720613035,0.882526755853986,0.910988909834736,-7.40042341312552
"1562012_at",0.0290516186252767,3.8897180141844,0.14802608751034,0.882536707080549,0.910988909834736,-7.40042528965014
"1562821_a_at",0.112048514412417,3.19426319148936,0.147834603296142,0.882687543484172,0.91110280962232,-7.40045371316567
"241407_at",-0.023188248337028,2.32830553191489,-0.147795394449717,0.882718429701104,0.91110280962232,-7.40045952870796
"207496_at",-0.050668048780488,2.81142723404255,-0.147760847700589,0.882745643565877,0.91110280962232,-7.40046465147979
"210056_at",0.059304545454546,4.55897078014184,0.147716735359765,0.882780392835596,0.91110280962232,-7.40047119094703
"227861_at",-0.0256812860310403,8.25955872340426,-0.147692422123268,0.88279954556014,0.91110280962232,-7.40047479444667
"201951_at",-0.0637956319290467,9.93337390070922,-0.147635823969528,0.882844130959969,0.911117346927629,-7.40048318064339
"233518_at",0.0646727716186257,6.38968269503546,0.147506357040789,0.882946120410668,0.911191123606173,-7.40050235178649
"237387_at",-0.0277895565410198,3.65556872340426,-0.147413957235162,0.883018910897141,0.911209332775767,-7.40051602383937
"213018_at",0.0327411973392442,7.64093439716312,0.147406518917099,0.883024770680068,0.911209332775767,-7.40051712408692
"241661_at",-0.0239126008869173,2.48529281560284,-0.147337059583576,0.883079489896966,0.911234321301971,-7.40052739556705
"205580_s_at",0.0249969623059862,3.54008290780142,0.147289140660822,0.883117240169375,0.911241798748912,-7.40053447888163
"238528_at",0.0378744124168517,3.7313090070922,0.1469651001305,0.883372524612908,0.91147372988952,-7.40058231769031
"201204_s_at",0.0292358980044334,10.0188294326241,0.146772200816955,0.88352449967053,0.911599052901521,-7.40061074582155
"214799_at",-0.0603862084257196,3.5479770212766,-0.146536470435799,0.883710224919299,0.911759188679085,-7.4006454354132
"241874_at",0.0237247893569852,4.00040936170213,0.146458630670353,0.883771554071415,0.911790973399253,-7.40065687790863
"218154_at",0.0343684478935682,7.68594957446809,0.146347545556304,0.883859078111713,0.911849780371294,-7.4006731969655
"205768_s_at",-0.0772869401330394,4.31834028368794,-0.146259763095457,0.883928242988605,0.911889643360797,-7.40068608396968
"209374_s_at",0.129767804878044,11.9335530496454,0.146156534515928,0.884009579195841,0.911942059510924,-7.40070122866923
"39582_at",-0.0409022838137467,5.9683314893617,-0.14543104201639,0.884581246484208,0.912500278884725,-7.40080736436188
"202358_s_at",-0.0255034811529926,7.89839978723404,-0.145289150612917,0.884693059953053,0.91258410842464,-7.40082806058958
"235947_at",0.0458848337028823,2.77296858156028,0.145128896711154,0.884819346255597,0.912682860767703,-7.4008514108787
"202408_s_at",-0.0215949445676298,9.31308035460993,-0.144944535656822,0.88496463358975,0.91277293794121,-7.40087824190859
"215771_x_at",0.0716748558758322,3.21633177304965,0.14494053844509,0.884967783670581,0.91277293794121,-7.40087882326611
"216846_at",-0.0336527937915747,4.09018843971631,-0.144873179842603,0.885020867210204,0.912796173393538,-7.40088861754196
"237018_at",0.0353860088691818,7.66726546099291,0.144827773572418,0.885056650989581,0.91280156516526,-7.40089521727135
"225654_at",0.0191140798226161,3.42724992907801,0.144597408372358,0.885238200876174,0.912957286983841,-7.4009286686244
"228755_at",-0.021883791574278,5.30538063829787,-0.14417383329768,0.885572034574067,0.913270044838302,-7.40099003707138
"206216_at",0.0604205321507747,4.31782028368794,0.144044751629732,0.885673772242698,0.91334343407229,-7.40100870291388
"225616_at",-0.019961352549891,4.61759829787234,-0.143782044577741,0.885880834660572,0.913525429728858,-7.40104664001814
"1558887_at",0.0288516851441254,2.40488985815603,0.14372057995878,0.885929281443232,0.913543853108515,-7.40105550603142
"220122_at",-0.0666908647450102,5.00483893617021,-0.143355444076117,0.886217092622762,0.91380909212384,-7.4011080972215
"215371_at",-0.012879379157428,4.05864836879433,-0.14319066787852,0.886346979190817,0.913886052130634,-7.40113178644347
"204556_s_at",0.0417794900221757,6.21054510638298,0.143183139467435,0.88635291361366,0.913886052130634,-7.40113286812272
"1554512_a_at",-0.01997733924612,5.22031439716312,-0.143102117750332,0.886416781034346,0.913920359627218,-7.40114450569373
"203999_at",0.09844088691796,3.47992517730496,0.142916393468437,0.886563185716967,0.914039760031854,-7.4011711573907
"210965_x_at",-0.0164549223946802,5.61395184397163,-0.142781388217705,0.886669611526955,0.914103961395977,-7.40119050911681
"212301_at",0.018179534368068,9.48378886524823,0.142759766265321,0.886686656491521,0.914103961395977,-7.40119360672062
"226869_at",0.0693449445676313,6.38032276595745,0.14271292958822,0.886723578847826,0.914110479360933,-7.40120031502767
"213738_s_at",-0.019949223946778,13.3771397163121,-0.142658045671658,0.886766845331709,0.914123536719491,-7.40120817312171
"235065_at",0.0399484035476716,4.40582929078014,0.142278708023757,0.887065896835367,0.914394699210968,-7.40126240278904
"1556911_at",-0.024543104212861,2.70014829787234,-0.142246724769728,0.887091111633684,0.914394699210968,-7.40126696847927
"215074_at",0.0341005764966735,4.24310914893617,0.141922819885044,0.887346476656257,0.914626364541866,-7.40131314890073
"212103_at",-0.0330526164079821,7.35702808510638,-0.141836678847696,0.887414391818808,0.914664807880594,-7.40132541265817
"212241_at",0.0185554988913532,5.11783808510638,0.141432449241989,0.887733104954617,0.91495727011529,-7.40138286273681
"201704_at",0.030444190687362,8.48277297872341,0.141399103280347,0.887759397258115,0.91495727011529,-7.40138759462594
"1556828_at",0.0248674279379157,5.06544787234043,0.1413154683363,0.887825341484529,0.914993666810437,-7.40139945776099
"238540_at",0.0416608869179607,3.82060170212766,0.141249367389702,0.887877461113275,0.915015813841959,-7.40140882883503
"226865_at",0.0472406430155203,9.98075581560284,0.140472498940325,0.888490047177803,0.915615536751156,-7.40151863633134
"208369_s_at",0.0459865853658536,5.91942141843972,0.140405959071895,0.888542519165773,0.915638023906969,-7.40152801334808
"223528_s_at",-0.0244678270510015,8.30250460992908,-0.139753842368274,0.889056791237569,0.916136375461879,-7.40161967671011
"205821_at",-0.0714238359201786,5.43282460992908,-0.139504758065297,0.889253236492585,0.916300882057732,-7.40165457610918
"223672_at",0.0452940354767186,3.90810957446809,0.139473636394304,0.889277781696441,0.916300882057732,-7.40165893221711
"227993_at",-0.0330288470066487,6.51667439716312,-0.139215710844582,0.889481207908456,0.916478878482713,-7.40169499672532
"221286_s_at",0.0956014190687364,7.18139553191489,0.138845989899159,0.889772820118962,0.91674637752091,-7.40174657665962
"227036_at",-0.027480997782706,7.49503815602837,-0.138795588919107,0.889812574353654,0.91674637752091,-7.40175359750204
"233599_at",-0.0458767849223918,7.43298595744681,-0.138769830911184,0.889832891326493,0.91674637752091,-7.40175718460137
"229024_at",0.0802223059866973,3.54312574468085,0.138727378994033,0.889866376002826,0.916749258555451,-7.40176309506745
"225343_at",0.0241869844789342,8.91496666666667,0.138544121586196,0.890010925698464,0.916866555741438,-7.40178858875571
"239288_at",0.0428815942350325,1.8504904822695,0.138494668701393,0.89004993375613,0.916875122283419,-7.40179546257663
"222438_at",-0.0297911308203975,5.7731280141844,-0.138393713273624,0.890129567461316,0.916925536854203,-7.40180948749921
"242060_x_at",-0.0305868514412406,3.98327312056738,-0.138260836836823,0.890234382186357,0.917001886109205,-7.4018279313652
"229632_s_at",-0.0272598004434581,8.54226879432624,-0.138129815167957,0.890337735744255,0.917076725049588,-7.40184610043773
"239433_at",0.0512189135254983,5.21435992907801,0.137839465801122,0.890566778157657,0.917281017960338,-7.40188630247751
"233473_x_at",0.0203309312638584,7.78021390070922,0.137374217578951,0.890933808962684,0.917627419498768,-7.40195054484467
"212158_at",-0.0517505543237249,10.9919785106383,-0.137014844535618,0.89121733181557,0.917887790150889,-7.40200001911959
"226073_at",-0.0362774722838148,7.24935723404255,-0.136898203727253,0.891309357141542,0.917950921391757,-7.40201604901142
"242349_at",-0.0316391574279367,7.1852175177305,-0.13682370433872,0.891368135205163,0.917979808424996,-7.40202628028502
"210120_s_at",-0.0114636141906876,6.01428687943262,-0.136751487794222,0.891425112740641,0.918006839247834,-7.40203619273279
"223164_at",-0.0198275609756076,7.84891496453901,-0.136498815191657,0.891624471270079,0.918143244827951,-7.40207083341532
"232486_at",-0.0129638802660765,3.68956872340426,-0.136468864761483,0.891648102600517,0.918143244827951,-7.40207493528679
"203546_at",0.026297294900222,6.3617995035461,0.136466747404383,0.89164977323013,0.918143244827951,-7.4020752252361
"238899_at",-0.0230612682926834,2.40916203546099,-0.136247923425621,0.891822431572017,0.918289380199603,-7.40210516657902
"205470_s_at",-0.0977007095343683,3.27419737588653,-0.136195455712103,0.891863830860821,0.918298926237024,-7.40211233851453
"209959_at",-0.0517791574279385,3.55359886524823,-0.136158256697716,0.891893182667995,0.918298926237024,-7.4021174216625
"232752_at",0.0542148558758324,5.48481191489362,0.136077197996502,0.891957142390991,0.918333128197349,-7.40212849331366
"213396_s_at",-0.0443614190687383,7.64309156028369,-0.135796189445229,0.892178878916575,0.918529764608314,-7.40216682469384
"53720_at",0.0417363636363657,8.29239673758865,0.135733884011639,0.892228043665474,0.918548724830917,-7.40217531282786
"204929_s_at",-0.0387741241685129,6.32507163120567,-0.135672852582665,0.892276203512885,0.91856664923635,-7.40218362362311
"236892_s_at",-0.059090953436808,2.87310574468085,-0.135496989355761,0.892414979277194,0.918677855058673,-7.40220755044121
"229592_at",0.0237689800443475,3.10816709219858,0.135324638044491,0.892550986978307,0.918786203790592,-7.40223096934732
"228214_at",0.0613294456762752,4.59089588652482,0.135242733214051,0.89261562170987,0.918821076714756,-7.40224208803971
"203529_at",-0.0206718847006684,10.3199067375887,-0.135088683751202,0.892737190921216,0.9189145511815,-7.40226298223201
"233634_at",0.0358256762749445,6.71784822695035,0.1344394787206,0.893249543572355,0.919410247566998,-7.40235077429297
"202319_at",-0.0339780266075422,5.56086680851064,-0.134211042532293,0.89342983614885,0.919564136413816,-7.40238156517861
"232158_x_at",0.029804855875831,4.11038326241135,0.134160424140115,0.893469787316801,0.919573573006539,-7.40238838094019
"244764_at",-0.0407656097560976,4.46553340425532,-0.133713004567893,0.893822930404089,0.919867674004956,-7.40244851416984
"214269_at",0.0502323503325939,2.4978509929078,0.13370051540583,0.893832788260656,0.919867674004956,-7.40245018983317
"231399_at",0.0459583370288241,3.02798156028369,0.133681347774286,0.893847917551496,0.919867674004956,-7.40245276123838
"218644_at",-0.0339080266075404,5.53623212765957,-0.133379722182409,0.894086000163069,0.920064604642907,-7.40249317683808
"225940_at",0.0443118625277146,6.87245496453901,0.13336087629864,0.894100876135091,0.920064604642907,-7.40249569901773
"237261_at",-0.0207813747228376,2.9874490070922,-0.133168352866137,0.89425284639364,0.920189290080163,-7.40252144437468
"244747_at",0.0365674722838136,2.86497127659574,0.132785162293701,0.89455533329953,0.920468843746791,-7.40257257619671
"229190_at",-0.0275033037694032,3.91707333333333,-0.132614965969227,0.894689689594278,0.920575383089927,-7.40259523945007
"1552279_a_at",-0.0309640133037692,3.56332439716312,-0.132455427734174,0.894815634958725,0.920673261111868,-7.40261645709084
"220466_at",-0.0153493126385804,3.6025604964539,-0.132096284285435,0.895099165841061,0.920933266098503,-7.40266412760391
"231056_at",-0.0212594013303775,5.38471411347518,-0.132000775616492,0.895174568794245,0.920941742526208,-7.40267678306137
"1556474_a_at",-0.0863412638580927,3.95662021276596,-0.131987883339192,0.895184747166513,0.920941742526208,-7.40267849066255
"218887_at",-0.0204093348115286,5.33495382978723,-0.13193365330125,0.895227561633153,0.920941742526208,-7.40268567168528
"243075_at",-0.0150003104212857,3.32567666666667,-0.1319296544215,0.895230718749993,0.920941742526208,-7.40268620109138
"1554455_at",0.0288661862527757,8.22751531914894,0.131506290491913,0.895564974187098,0.921253873067878,-7.4027421588936
"205164_at",-0.0386763858093122,7.0246790070922,-0.131163012052749,0.895836014072661,0.921500955490259,-7.40278739944886
"241762_at",-0.0722149002217307,8.11767418439716,-0.130948925415265,0.896005055142104,0.921643103514224,-7.40281555400404
"231899_at",0.0540936141906894,4.55738354609929,0.130879996994507,0.896059481479101,0.921667351521027,-7.4028246090023
"217984_at",0.0267455210643011,10.6529887234043,0.130713238689451,0.896191156984602,0.921771051941916,-7.40284649601568
"230759_at",-0.0243691352549895,7.44253567375887,-0.130196919857724,0.896598870394299,0.9221441437044,-7.40291408590805
"242088_at",0.0213804878048784,3.54634304964539,0.13014407498614,0.896640601135779,0.9221441437044,-7.40292098859917
"204304_s_at",-0.130105809312637,8.10536588652482,-0.130136603088283,0.896646501596147,0.9221441437044,-7.40292196436572
"1557661_at",0.0316096895787137,3.00843865248227,0.130058934704861,0.896707835648536,0.922175474191983,-7.40293210388121
"230533_at",-0.0287528824833716,6.59155120567376,-0.129788256750788,0.896921592567864,0.922363548995828,-7.40296739327086
"218262_at",-0.0273553658536576,8.07133695035461,-0.129369417503814,0.89725236874945,0.92267194532366,-7.4030218541891
"237167_at",-0.0241255210643017,3.09543780141844,-0.129168732473304,0.897410865139441,0.922803165960225,-7.40304788653956
"224808_s_at",0.0226198447893573,7.10539453900709,0.129104508125598,0.897461588916337,0.922823559331466,-7.40305620902392
"215532_x_at",0.0268122838137481,3.13325978723404,0.129057576517033,0.897498655320749,0.922826068936091,-7.40306228801935
"239815_at",0.022886363636367,8.1505009929078,0.129013027908199,0.897533839850284,0.922826068936091,-7.40306805630345
"1552288_at",0.0406603104212864,3.99121858156028,0.128936838232379,0.897594014993654,0.922826068936091,-7.40307791695105
"236227_at",-0.014184523281596,4.32127843971631,-0.128906354766389,0.897618091216873,0.922826068936091,-7.40308186056199
"229864_at",0.0211602217294908,3.01636361702128,0.128905852685538,0.897618487767415,0.922826068936091,-7.4030819255078
"202878_s_at",-0.040030288248337,8.93701375886525,-0.128709058137442,0.89777392086833,0.922954103451704,-7.40310736205737
"210493_s_at",-0.0229915077605312,3.68702638297872,-0.128655588418289,0.897816153232918,0.922965757442684,-7.40311426653828
"1570511_at",0.0292218181818171,6.35966326241135,0.128424385780597,0.897998769005614,0.923121721490182,-7.40314408844371
"202549_at",-0.0270743458980043,4.13535567375887,-0.128123597711863,0.898236355113993,0.923334181078432,-7.40318280562935
"225900_at",0.0305768292682913,4.84872709219858,0.128064568425564,0.898282982176827,0.923350338124298,-7.40319039317492
"218590_at",0.043841374722839,4.56780404255319,0.128020210766051,0.898318020397625,0.923354582229579,-7.40319609254878
"219764_at",-0.0386293791574275,2.64721666666667,-0.127966132518983,0.898360737204713,0.923366718363487,-7.40320303821963
"238020_at",0.0309513082039929,6.56085652482269,0.127869143090968,0.898437350616497,0.923413692584436,-7.4032154879424
"225245_x_at",0.0396247671840317,11.2051768794326,0.127761124946184,0.898522676904223,0.923469618356838,-7.40322934222139
"222245_s_at",-0.0426772949002214,2.49065914893617,-0.127631509011523,0.898625065402231,0.923543075610171,-7.40324595115681
"211712_s_at",-0.0517275166297111,5.60690120567376,-0.127364734134475,0.89883580627017,0.923727880855539,-7.40328008254114
"1563130_a_at",-0.024193148558755,7.44129985815603,-0.127250963292241,0.89892568261721,0.923788465954244,-7.40329461675322
"227261_at",0.0419771396895827,7.72869794326241,0.127144357961629,0.899009899564196,0.923843231155185,-7.40330822378732
"237038_at",0.0610676053215085,2.30299404255319,0.127054198351861,0.899081125484028,0.923884643169632,-7.40331972280162
"1563414_at",-0.0320870731707319,3.05401241134752,-0.126784315980067,0.899294336952045,0.924071949909481,-7.40335409503007
"214220_s_at",0.0210759645232823,7.69363758865248,0.126665979863692,0.899387826728723,0.924136227698109,-7.40336914327751
"230580_at",-0.0263140354767177,3.11054085106383,-0.126097783086052,0.899836742197881,0.924545691280197,-7.40344120251455
"214285_at",0.0392499778270494,2.92661602836879,0.126083251907629,0.899848223277599,0.924545691280197,-7.40344304112436
"239129_at",0.0197780487804877,4.39366680851064,0.125709741324253,0.900143341141153,0.924817101042429,-7.40349022819504
"203149_at",-0.026430576496673,8.05482184397163,-0.125571369344713,0.900252675036395,0.924897622222451,-7.40350767374495
"218980_at",0.050338847006651,2.69209156028369,0.125395248294655,0.900391838929121,0.924917849580312,-7.40352985080715
"232922_s_at",-0.0214215299334803,4.25183822695035,-0.125384028622651,0.900400704375406,0.924917849580312,-7.40353126252749
"227753_at",-0.0951826385809325,6.09171390070922,-0.125359737513054,0.900419898520301,0.924917849580312,-7.4035343185347
"1559026_at",-0.020822860310421,4.34627716312057,-0.125329898990574,0.90044347615386,0.924917849580312,-7.40353807163866
"242342_at",-0.0516334811529926,2.07339524822695,-0.125258683690713,0.900499749012281,0.924917849580312,-7.40354702552396
"1568815_a_at",-0.0264188691795999,7.42292723404255,-0.125255004211202,0.900502656474698,0.924917849580312,-7.40354748800595
"1561786_at",-0.0192554988913516,3.34456567375887,-0.125224481194081,0.900526775298105,0.924917849580312,-7.40355132398834
"230359_at",-0.0411422838137474,3.01558120567376,-0.125204680367576,0.900542421659386,0.924917849580312,-7.40355381195878
"234349_at",-0.00775301552106189,4.79110624113475,-0.125193801007871,0.900551018407691,0.924917849580312,-7.40355517878104
"1561443_at",0.0427201995565403,2.54099312056738,0.125043932160911,0.900669444293254,0.925007677291312,-7.40357399538484
"233005_at",0.0189930598669625,3.57017560283688,0.124814904698029,0.900850425381735,0.925121663272032,-7.40360270712412
"206022_at",0.0773491130820396,3.30170056737589,0.124807841523705,0.900856006895586,0.925121663272032,-7.40360359175358
"204472_at",-0.0595322172949002,8.04726503546099,-0.124765129404714,0.90088975928771,0.925121663272032,-7.40360894017973
"221798_x_at",-0.00770931263858721,14.5984744680851,-0.124746722410942,0.900904305099812,0.925121663272032,-7.40361124454546
"225953_at",0.0267140354767221,9.49506475177305,0.124703517124636,0.900938447470712,0.925124922359844,-7.40361665206624
"240326_at",-0.0316407982261637,7.17151992907801,-0.124620933435281,0.901003708587171,0.925160134280568,-7.40362698292887
"213430_at",0.0232690243902436,5.50171141843972,0.124507895901667,0.90109303671301,0.925220055191027,-7.40364111234355
"238170_at",-0.0291409312638571,6.30541921985816,-0.124212707512648,0.90132631586612,0.925427772258759,-7.403677949721
"215589_at",-0.0285079379157445,4.69992617021277,-0.124168518289689,0.901361238118674,0.925431821086031,-7.40368345669382
"212647_at",0.0405729268292676,6.97584390070922,0.124041409728433,0.901461691679796,0.925503148625307,-7.40369928636235
"200085_s_at",0.0155445676274955,11.8691113475177,0.123760541503121,0.9016836667524,0.925699229393582,-7.40373420725688
"211603_s_at",-0.0313041463414656,4.02334780141844,-0.123697279105444,0.901733665205007,0.925706266838388,-7.40374206187351
"218422_s_at",-0.0220045898004404,10.4880824822695,-0.123673450670487,0.901752497740337,0.925706266838388,-7.40374501935494
"227755_at",-0.0346325720620841,7.94382113475177,-0.122893226396067,0.902369170027294,0.926307488272752,-7.40384154269607
"214723_x_at",-0.0320284478935688,6.18659531914894,-0.122849283786664,0.902403903084372,0.926310003168244,-7.40384696077039
"243358_at",0.0347590243902447,3.03210539007092,0.122811666715888,0.902433636467895,0.926310003168244,-7.40385159737388
"1555086_at",0.0233272283813761,4.04704319148936,0.122587618740136,0.902610731919424,0.926426959977541,-7.40387918366249
"239224_at",0.0439207982261616,4.88945241134752,0.122581086374993,0.902615895405621,0.926426959977541,-7.40387998721547
"238161_at",0.0303455210642998,6.58355758865248,0.122549813282882,0.902640615174448,0.926426959977541,-7.40388383355788
"218409_s_at",0.0320288026607543,8.46292617021277,0.12246256750527,0.902709578973012,0.92646591035355,-7.40389455890987
"241428_x_at",-0.0243174722838146,5.58364340425532,-0.122355948772813,0.902793857214164,0.926520574981404,-7.40390765546143
"213929_at",0.0515259423503354,6.70485411347518,0.122246108647731,0.902880683007273,0.926577850268861,-7.4039211357872
"1553269_at",-0.0463510421286033,4.85215695035461,-0.122058548481261,0.90302894720731,0.926698170385571,-7.40394412646274
"1555801_s_at",-0.0627999778270496,4.02175992907801,-0.121852051852694,0.903192184420707,0.926833847178035,-7.40396939750582
"243974_at",-0.0329744567627466,3.56236503546099,-0.121685089520593,0.903324172485712,0.926937448635122,-7.40398979906583
"217368_at",0.0086215077605325,3.71186971631206,0.121456107651706,0.903505192998165,0.927091355423151,-7.40401773347356
"212458_at",0.0489960310421287,6.93425361702128,0.121238201947985,0.903677462010004,0.92723627198684,-7.40404426780708
"201389_at",-0.0292794900221729,7.81351539007092,-0.120886916228808,0.903955186478778,0.927489379552826,-7.40408694349678
"239638_at",-0.0381378270509969,3.10498397163121,-0.12073019033545,0.904079096902235,0.927580018587731,-7.40410594328821
"230462_at",0.0205668514412416,6.30836872340426,0.120696634354256,0.904105627195761,0.927580018587731,-7.40411000805785
"238467_at",-0.0358337250554315,3.28803042553192,-0.120410936116713,0.904331512561058,0.927779905032506,-7.40414457006866
"202428_x_at",0.0238128603104233,12.5822744680851,0.119907598018275,0.904729492427686,0.92815632842104,-7.40420526158126
"223130_s_at",0.0315490909090919,9.17008489361702,0.119601609361823,0.904971443671317,0.928372662664604,-7.40424203286025
