"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"238999_at",-1.51492425720621,6.42441865248227,-4.42039676047754,1.97006692428237e-05,5.58260379710559e-05,1.76060985844041
"210187_at",1.62809483370288,4.81909815602837,4.42008396989941,1.9725674055435e-05,5.58915926261983e-05,1.75939391216281
"215719_x_at",1.96775623059867,6.26326191489362,4.41985778807168,1.9743774300737e-05,5.59375729975261e-05,1.75851469023914
"210656_at",1.62262838137472,5.20563893617021,4.41954770167797,1.97686150094936e-05,5.60026397514085e-05,1.75730936657621
"229030_at",-3.17236075388027,4.71150184397163,-4.41873025552369,1.9834244063029e-05,5.61779058400364e-05,1.75413221135168
"205660_at",3.05699680709534,4.44695985815603,4.41859486949357,1.98451338179116e-05,5.6203420794698e-05,1.7536060512748
"218815_s_at",1.06210749445676,6.96693361702128,4.41829512802201,1.9869263956286e-05,5.62599420248661e-05,1.75244118846857
"235182_at",-2.30473345898004,5.27010496453901,-4.41828779844192,1.98698543642929e-05,5.62599420248661e-05,1.75241270481606
"239196_at",1.69340239467849,4.82040524822695,4.41809822751446,1.9885130437257e-05,5.628467894184e-05,1.75167602115926
"242943_at",1.39809128603104,5.10780042553191,4.41723593587338,1.99547586998987e-05,5.64764099139815e-05,1.7483254059172
"203400_s_at",-2.98245988913525,3.1779934751773,-4.4171237683279,1.99638332261453e-05,5.64967402391662e-05,1.74788959155182
"229765_at",1.1878845232816,9.30508992907801,4.41636378656084,2.00254216211727e-05,5.66602974132689e-05,1.74493698744668
"1554474_a_at",2.25302370288248,3.58056290780142,4.41385182196228,2.02302933330891e-05,5.72078431465577e-05,1.73518047918145
"208092_s_at",1.23280099778271,3.88751184397163,4.41372840088904,2.02404111703393e-05,5.72306486409415e-05,1.7347012176176
"1557521_a_at",-1.65135503325942,4.8664614893617,-4.41359093220903,2.02516863382587e-05,5.72571101630514e-05,1.73416741908243
"205326_at",-1.50110372505543,5.58797872340426,-4.41356269425001,2.02540031612214e-05,5.72582413584902e-05,1.73405777106625
"1556242_a_at",1.23679611973393,6.27035595744681,4.41217652908762,2.0368047161576e-05,5.7575196144754e-05,1.72867594031021
"1559883_s_at",1.75937164079823,3.9791509929078,4.40972215749925,2.05714933072477e-05,5.81062991270244e-05,1.71914988775873
"235306_at",-1.69249831485587,7.37294290780142,-4.40959558517112,2.05820379103961e-05,5.81284737962905e-05,1.71865873602528
"217487_x_at",-1.17905263858093,2.5609465248227,-4.40958121313664,2.05832355577666e-05,5.81284737962905e-05,1.71860296740077
"212257_s_at",1.39724713968958,5.36813936170213,4.40856810321494,2.06678290248558e-05,5.83508228390055e-05,1.71467208438307
"232020_at",1.34706720620842,6.64843304964539,4.4066293247791,2.0830648402642e-05,5.87716244552441e-05,1.70715149040187
"201484_at",1.18845152993348,7.83658496453901,4.40625651358281,2.08620984126844e-05,5.88547989311664e-05,1.70570562770167
"204497_at",-1.27301964523282,7.51257907801418,-4.4049962681723,2.0968750207426e-05,5.91500920629308e-05,1.70081873779717
"220066_at",1.63084538802661,5.6773809929078,4.40202427284554,2.1222345222293e-05,5.98315514180407e-05,1.68929832031751
"203379_at",1.47653518847007,5.40256893617021,4.40179750177824,2.12418159010113e-05,5.98807932821468e-05,1.68841952293806
"209950_s_at",-1.07412019955654,2.56876992907801,-4.40083277696106,2.13248399341259e-05,6.00978248445417e-05,1.68468134285366
"202814_s_at",1.05285898004435,9.40458730496454,4.3992284165392,2.14636027245187e-05,6.0471772535089e-05,1.67846602891007
"227554_at",-1.22054308203991,3.95957404255319,-4.39848262089923,2.15284027702328e-05,6.06429020231177e-05,1.67557738874209
"224861_at",-1.01549702882483,8.13429858156028,-4.3983731379273,2.15379312620863e-05,6.06640223074019e-05,1.67515336680838
"1556373_a_at",1.17831104212861,8.57348368794326,4.39750751523628,2.16134108985082e-05,6.08594046348511e-05,1.67180113498537
"212281_s_at",2.40348361419069,7.89344503546099,4.39696098143588,2.16611979667187e-05,6.09824678974449e-05,1.66968487114481
"207419_s_at",1.97108527716186,5.98082312056738,4.39618109174298,2.17295649498573e-05,6.11576496841046e-05,1.66666536080108
"219078_at",1.04665128603104,7.03734595744681,4.39535746939695,2.18019910201224e-05,6.13499319653463e-05,1.66347696907559
"209287_s_at",1.07683088691796,3.98160241134752,4.39447109341733,2.18801948522413e-05,6.15583971389154e-05,1.66004615050235
"218919_at",1.06139858093127,8.86211482269504,4.38975998899891,2.23003997663167e-05,6.26992792676873e-05,1.6418200573435
"225458_at",1.05016467849224,6.58802382978723,4.38671573312256,2.25760483917398e-05,6.34324956364225e-05,1.63005044309354
"211600_at",1.10687760532151,12.4162822695035,4.38630821763342,2.26131955593618e-05,6.3524919216176e-05,1.62847538675264
"218897_at",1.20556308203991,5.84543829787234,4.38556485315481,2.26811086197242e-05,6.3703719236275e-05,1.62560255155611
"214180_at",-1.46901441241685,3.03464460992908,-4.38463100291206,2.27667023552861e-05,6.39321018480411e-05,1.62199407931483
"214895_s_at",1.55878929046564,6.38191872340426,4.38409462784619,2.28160051760815e-05,6.40585077655153e-05,1.61992174570568
"224860_at",-1.1076888691796,3.27885971631206,-4.38359615143908,2.28619164668449e-05,6.4175345857363e-05,1.6179960088365
"203464_s_at",-1.05273694013304,6.33680021276596,-4.38301939354225,2.29151486305343e-05,6.43141243535395e-05,1.6157680579413
"243754_at",1.70724390243902,2.59443489361702,4.3829928783135,2.29175987313328e-05,6.43141243535395e-05,1.615665637924
"217764_s_at",1.29594312638581,10.3300056028369,4.38299055019039,2.29178138701646e-05,6.43141243535395e-05,1.61565664513658
"202752_x_at",-1.41150924611974,8.20928553191489,-4.38263194863769,2.29509749782674e-05,6.43950855194686e-05,1.61427152631652
"205141_at",-1.61449317073171,4.14297815602837,-4.38233985713333,2.29780197776055e-05,6.44649121728409e-05,1.6131433696588
"222869_s_at",1.01993529933481,4.3058234751773,4.38098924212933,2.31034725105772e-05,6.47986136802621e-05,1.60792757488561
"235613_at",1.09745106430155,8.13571531914894,4.38070441927929,2.31300124472695e-05,6.48669603677509e-05,1.60682780341684
"222164_at",-1.85396392461197,8.26222957446809,-4.37957184723483,2.32358365068289e-05,6.51515059103154e-05,1.60245519776616
"227119_at",-1.06232314855876,6.56547588652482,-4.37772009282695,2.34098625948532e-05,6.56148269183757e-05,1.59530783349614
"222723_at",1.46172219512195,3.3461675177305,4.37752290714543,2.34284675930674e-05,6.56608136230137e-05,1.59454687491934
"224516_s_at",-1.43045875831486,9.51106716312057,-4.37721393268385,2.34576487655938e-05,6.57364297912367e-05,1.59335456481212
"219984_s_at",1.71769598669623,3.60348822695035,4.37641594342907,2.35331768849843e-05,6.59357149770338e-05,1.59027547662368
"205560_at",-1.22114884700665,2.91069680851064,-4.37447847766387,2.37175287513809e-05,6.6439772729745e-05,1.58280141985514
"201061_s_at",-1.0811999113082,11.027784964539,-4.37430443809904,2.37341566110497e-05,6.64801181848935e-05,1.58213015947334
"232628_at",-1.6122865631929,7.36086609929078,-4.37390792670628,2.37720814596888e-05,6.65738623272975e-05,1.5806009138154
"209784_s_at",-1.13230141906874,6.66545730496454,-4.37261177651115,2.38964604920464e-05,6.69033705978352e-05,1.57560271770244
"209821_at",-1.90562350332594,2.99310234042553,-4.37181327704247,2.39733960644285e-05,6.70999026171341e-05,1.57252411365048
"214802_at",-1.04917960088692,7.08135375886525,-4.3699446251865,2.41543731204973e-05,6.7593778756779e-05,1.56532121551283
"205476_at",2.64685090909091,3.83952141843972,4.36926768719341,2.42202574898077e-05,6.77654539658167e-05,1.56271246847568
"209062_x_at",1.10923678492239,5.52296269503546,4.36876262134291,2.42695265845596e-05,6.78969439652133e-05,1.56076627242467
"203439_s_at",-2.48970170731707,5.91633482269504,-4.36569591077476,2.45707593039443e-05,6.86946460165398e-05,1.54895281972939
"212256_at",-1.62868498891353,7.17959921985816,-4.36110599321506,2.50283381382952e-05,6.99346688995692e-05,1.53128348157214
"207627_s_at",1.13414066518847,6.40134326241135,4.36096128863669,2.50428964507993e-05,6.99688033739925e-05,1.53072665623384
"238686_at",1.0132832594235,6.69655765957447,4.35704036038793,2.54404833557513e-05,7.10464204250124e-05,1.51564420119488
"203801_at",-1.12110738359202,6.43069078014184,-4.35606569692333,2.55402531800611e-05,7.13183757008753e-05,1.51189660509449
"217281_x_at",3.14291481152993,9.24356602836879,4.35596789858809,2.55502848859197e-05,7.13397196370764e-05,1.51152060410152
"225800_at",1.25673731707317,4.30667737588653,4.3550003737824,2.56497334818484e-05,7.16000884307432e-05,1.5078011488557
"226587_at",-2.0967343902439,7.5235375177305,-4.35473509196497,2.56770658382857e-05,7.16669146769231e-05,1.50678143559215
"1553959_a_at",1.17661328159645,7.23802624113475,4.35462800249273,2.5688107347335e-05,7.16910342663433e-05,1.50636980914454
"241827_at",-1.06906068736142,6.18523184397163,-4.35421302456153,2.57309369668116e-05,7.18038561428829e-05,1.50477480529299
"222665_at",-1.07042853658537,7.06981531914894,-4.35315763896087,2.58401722032738e-05,7.21019488350829e-05,1.50071885856146
"219184_x_at",-1.68355529933481,4.56373120567376,-4.35300998579248,2.58554902038076e-05,7.21368035054657e-05,1.50015147297244
"223266_at",-1.07889997782705,7.16199404255319,-4.35299068552514,2.58574931187536e-05,7.21368035054657e-05,1.50007730907695
"229123_at",-1.07906476718403,5.8982504964539,-4.35258015659113,2.59001317359591e-05,7.22291957882948e-05,1.49849985507824
"215062_at",1.27635798226164,6.57535787234043,4.35257870418831,2.59002827062636e-05,7.22291957882948e-05,1.49849427443299
"210389_x_at",1.73244951219512,7.84798716312057,4.35213907148088,2.59460193200735e-05,7.23499892792455e-05,1.4968051150904
"230085_at",1.93669946784922,6.85246014184397,4.35203333668588,2.59570308776268e-05,7.23739390897281e-05,1.49639887956931
"231108_at",1.12621321507761,8.60317177304965,4.35108251706029,2.60562543031817e-05,7.26302589156432e-05,1.49274614529477
"218162_at",-1.63532840354767,8.78789127659574,-4.35095897061599,2.60691738107836e-05,7.26594914395912e-05,1.49227156523513
"228658_at",2.5481789135255,5.65021546099291,4.35052376759793,2.61147329609578e-05,7.27728934461467e-05,1.49059989749976
"228888_at",-1.72363678492239,5.02897368794326,-4.35030853335002,2.61372929964017e-05,7.28278104130408e-05,1.48977320349526
"1560332_at",1.34672922394679,4.07492517730496,4.35028120999696,2.61401582661165e-05,7.28278104130408e-05,1.48966825935077
"1552316_a_at",-1.82914376940133,6.54806723404255,-4.3499872234614,2.61710063396809e-05,7.29025058173525e-05,1.488539140966
"237215_s_at",2.05077084257206,5.70007340425532,4.34976069870162,2.61947995008006e-05,7.29619809312276e-05,1.48766916353557
"230110_at",1.92527911308204,5.78348539007092,4.34973039064217,2.61979845023297e-05,7.29640491364996e-05,1.48755276682649
"1555241_at",1.02300465631929,8.50145028368794,4.34939879026432,2.62328559195292e-05,7.3054358616957e-05,1.48627931105167
"242261_at",1.08002563192905,7.27070602836879,4.34930635163744,2.62425848049983e-05,7.30746398098169e-05,1.4859243291113
"235226_at",1.34240902439024,6.55202411347518,4.348931572824,2.62820646882151e-05,7.31777536052799e-05,1.48448516576522
"223922_x_at",1.88723980044346,8.52087340425532,4.34736225712646,2.64480001882509e-05,7.36180444509121e-05,1.47845996331191
"202022_at",-2.18684356984479,4.6510114893617,-4.347342890288,2.64500542661145e-05,7.36180444509121e-05,1.47838561693897
"221478_at",-1.14292084257206,11.5903797163121,-4.34641911791556,2.65482093351563e-05,7.38637102979534e-05,1.47483968629789
"1566785_x_at",-1.57048403547672,4.96322865248227,-4.34362818574888,2.68468901020802e-05,7.46599467528804e-05,1.46413007949142
"218698_at",1.12014423503326,7.94689907801418,4.34240922510294,2.69783521387659e-05,7.49976096632565e-05,1.45945421835928
"227633_at",1.01187425720621,5.30955397163121,4.33990213538542,2.72506834610861e-05,7.57123946273274e-05,1.44984030622889
"227929_at",-2.39996631929047,4.1595719858156,-4.33855683691879,2.7397903055055e-05,7.61001913494801e-05,1.44468324395254
"222612_at",1.44295126385809,5.80857624113475,4.3384628570214,2.74082160393538e-05,7.61217588084432e-05,1.44432302718927
"214467_at",1.3980478713969,6.83284992907801,4.33712713431967,2.75551969319111e-05,7.65086344406525e-05,1.43920395996328
"202431_s_at",1.87447647450111,9.99764666666667,4.33637138162972,2.76386940398083e-05,7.6726206398215e-05,1.43630811982075
"212944_at",1.14366791574279,9.58863042553192,4.33629667780503,2.76469606640616e-05,7.67420234080573e-05,1.43602189579361
"220253_s_at",1.56989924611974,4.78524312056738,4.3361479112336,2.76634300497438e-05,7.6780604466784e-05,1.43545191517062
"227268_at",1.56971964523282,8.94715170212766,4.33571201207848,2.77117411038055e-05,7.68932604490043e-05,1.43378190740376
"209474_s_at",1.66585126385809,5.69151340425532,4.33481821449946,2.78110551043143e-05,7.71401716927745e-05,1.43035800819446
"227850_x_at",-2.12915101995565,6.84857758865248,-4.33258202482088,2.8061029137738e-05,7.78046336951594e-05,1.42179411733654
"204279_at",2.53356689578714,8.76244879432624,4.33250164724266,2.80700542793812e-05,7.78224344768403e-05,1.42148635954423
"234326_at",1.09409884700665,6.09040787234043,4.33104866931591,2.8233682670831e-05,7.82470361281876e-05,1.41592380017985
"38487_at",-1.5342966962306,5.15147744680851,-4.33086661798985,2.82542490407188e-05,7.82967700921515e-05,1.41522693767808
"201952_at",-1.9622246119734,11.5043629787234,-4.3305434686661,2.82907907360757e-05,7.83907607512094e-05,1.41399003019263
"205449_at",1.00454175166297,8.29610907801418,4.33025569922854,2.8323369900054e-05,7.84737552424703e-05,1.41288860421762
"202848_s_at",1.0568221286031,4.35503354609929,4.33014067760982,2.83364018934893e-05,7.84953017214582e-05,1.41244837917443
"210215_at",1.03953680709535,2.36048375886525,4.32889150584327,2.84783051155857e-05,7.88737630927026e-05,1.40766796702678
"226164_x_at",-1.34407862527716,6.0091290070922,-4.32876308440997,2.84929321601214e-05,7.89069586001026e-05,1.40717657502499
"210886_x_at",-1.48797115299335,7.33488992907801,-4.32712694447109,2.86799195063992e-05,7.93806388784086e-05,1.40091701792074
"230766_at",1.51885230598669,5.11477574468085,4.32640794806601,2.87624628912158e-05,7.95990111237305e-05,1.39816684579393
"209281_s_at",1.27339033259424,8.20698212765958,4.32615524849528,2.87915278881149e-05,7.966654758422e-05,1.39720034878061
"218437_s_at",-1.25398600886918,7.71848858156028,-4.32609340884748,2.87986448569051e-05,7.966654758422e-05,1.39696383797126
"1554406_a_at",1.34663975609756,5.25811843971631,4.3260884270808,2.87992182694069e-05,7.966654758422e-05,1.39694478490775
"214375_at",-1.47264789356985,8.38074205673759,-4.32589858632397,2.88210775415214e-05,7.97196342035063e-05,1.39621874007358
"228873_at",1.98293481152994,2.47012631205674,4.32463330937037,2.89671759641267e-05,8.0101494730756e-05,1.39138031592815
"220462_at",-1.02196035476718,2.8115765248227,-4.32369776587878,2.90756581671045e-05,8.03585418956375e-05,1.38780348728024
"203031_s_at",1.0372001330377,6.97198262411348,4.32360129446515,2.908686681377e-05,8.03803859692647e-05,1.38743468524574
"218816_at",1.03517423503326,8.61500929078014,4.32233255291184,2.92346639330002e-05,8.07481961357165e-05,1.38258497736336
"201278_at",-1.36888674057649,8.8350185106383,-4.32229640094649,2.92388858701853e-05,8.07481961357165e-05,1.3824468039848
